user,restoran,text,pesanan,harga,lokasi,kategori,rating
simon71,Kaffein Lovers,Yapss malam ini aku sama teman mampir lagi di kaffein lovers buat ngopi2 santai sambil nunggu misa kamis putih ni guys heheYang aku pesan :- Ice Coffee Latte -> rasanya masi sama kaya biasa mantep banget tatsy espressonya aku suka strong nya dan perpaduan dengan latte dan es batunya mantapp dehh- Hot Caramel Signature Chocolate -> menurut teman aku pas gak kemanisan perpaduan dari caramel dan chocolatenyaAs always pelayanan bagus sekali & Ambience nya Juara 🤩,"Ice Coffee Latte, Caramel Signature Chocolate"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Gatot Subroto,Kafe,4.6
simon71,Sprekken Cafe,Kali ini aku mampir ke sprekken cafe lagi buat menghilangkan dahaga sejenak karena tempatnya juga lumayan pewe buat nyantai2 gitu sih 😆Kali gini aku pesan Baileys Cream lagi dan secara rasanya masih sama kaya dulu creamy manis dan hint dari baileys nya kerasa. Cuman sebenernya kalau manisnya agak dikurangin bakal lebih oke sih supaya ga enek kalo diminum agak banyak ✨Pelayanannya lumayan dibanding sebelummya & Ambiencenya okelah yaaa 💕,baileys cream," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,3.8
simon71,Public Ease,"Senja kali ini aku mampir ke public ease jalan sabang daerah cihapit ni guys hehehe karena dari luar pas aku lihat lucu gitu kecil minimalis, jadinya balik kerja nyobain aja mampir kesiniYang aku pesan :- Ham & Cheese Croissant -> waw ga expect rasanya enak, crunchy banget dan rasa daging kejunya juga pas walau agak terlalu kering sih sebenernya untuk dagingnya, dia juga dikasi tambahan saos keju gitu jadi buat dicocol2 enak 🤤- Ice Cappuccino -> jenis kopi ini kerasa tasty nya jadi aku cukup suka dengan rasanya, cuman sayang di gelasnya kurang penuh aja sih menurut aku (prefer gelas nya yang dikecilin aja kalau emang takarannya segitu jadi lebih estetik)Pelayanannya Lumayan & Ambience nya unik sih Kecil Minimalis","Ham &amp; Cheese Croissant, Ice Cappuccino"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,4.0
simon71,Munca Coffee & Space,"Nyobain makan malam di Jalan Ciwulan guyss, dia tempatnya emang masuk ke perumahan cipunegara gitu dan dari luar terlihat seperti bangunan tua belanda gitu vibesnya old but good banget deh buat dikunjungi.Yapss yang aku pesan :- Nasi Goreng -> bumbu dari nasgor meresap, dengan topping ayam bumbu kacang yang cocok menurut aku dimakan dengan nasi, seeta telur dadar yang cuman pakai putihnya kalau aku rasa sih. Overall ini enak apalagi ada extra sambel bawang gitu mantep deh- Chicken Katsu Curry Rice -> dagingnya juicy dan curry nya lekohh enak gak ngasal kek kebanyakan cafe yang jual curry gitu- Iced Coffee Signature -> overall enak si buat ngopi ringan, aku req less sugar jadinya gak giung dan enak juga karena pakai oat milk gitu kalo gak salah aku sih- Iced Chocolate Signature -> rasa coklat pada umumnya yang menurut aku pribadi masih agak kemanisan sedikitPelayanannya Baguss & Ambience Old but Gold ✨","Nasi Goreng, Chicken Katsu Curry Rice, Iced Coffee Signature, chocolate signature"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Citarum,Kafe,4.0
simon71,Ayam Goreng Serundeng Intan Jaya,"Karena aku lagi jalan sore sekitaran jalan kliningan tiba2 ngeliat ada gerobak yang jual ayam goreng serundeng gitu, yaudah sekalian aja aku beli buat makan malam hehehe, sekilas itu gerobaknya terlihat ada nama ""ayam goreng serundeng intan jaya"" ya guys jadi gaakan susah nyarinya sihYang aku pesan :- Ayam Goreng -> aku beli 2 potong karena dia emang kecil2 gitu jadi aku beli paha atas dan paha bawah, secara rasa sih cukup oke ya walau agak nanggung dikit sih bumbunya gasemeresap itu- Tahu & Tempe -> rasanya enak terutama tempenya kerasa gitu bumbunya meresap, kalau untuk tahunya standar aja - Nasi Putih -> pulen dan enak, nasinya dibungkus dengan daun pisan gitu- Lalapan & Sambel nya dapet free dan untuk rasa sambel lebih ke manis cair tapi gak pedes, lalapnya dapet timun aja- Serundeng dapet free, rasa serundengnya manis gitu enak dehYang aku salut sih gorengnya bagus guyss kering gitu, gak berminyak. Padahal biasanya kalau gerobakan paling jarang bisa goreng kering wkwkwk, good job sih ini 🤠Pelayanannya ramah & bagus + Ambience sih ya standar aja kaki lima gitu 😉","Nasi, Ayam, Tahu, Tempe, Lalap + Sambal"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Indonesia,3.6
simon71,Kopi Mandja,"Yapsss sambil nunggu hujan reda aku mampir di Kopi Mandja daerah Sutami guyss hehehe. Secara tempatnya sih dia modelan semi indoor & semi outdoor gitu dan banyak taneman2 dan kucing2 lucu yang ada disini. Yang aku pesan di-sini :- Tahu Cabe Garam -> secara tekstur aku suka garing dan empuk, pedesnya banget tapi bisa dipinggirin sih buat dimakan tanpa cabe gitu- V60 (Arabica Simalungun) -> rasanya lumayan enak sih guyss aftertastenya boleh lah meski agak watery dikitPelayanan Ramah & Ambiencenya cozy terutama kalau lagi gak ada yang ngerokok 😇","Tahu Cabe Garam, v60"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Sarijadi,Kafe,3.8
simon71,Halo Hong Kong by Tiny Dumpling,"Kali ini aku mampir ke cafe non halal food yang terletak di daetah sutami, sarijadi pasteur gitu guys dan ketika sampai tempat dari luar terlihat seperti tempat per kopitiaman gitu, begitu masuk di depan sudah terlihat ada coffee bar yang cukup unik sih lebih seperti tenant minum bukan bar dan begitu masuk ke dalam nuansa chinese restaurant pun terasa, mungkin lebih cocok disebut restaurant dibanding cafe sih xixixixiYang aku pesan :- Pork Siomay -> suka deh teksturnya empuk dan bukan yang tepung doang gitu kerasa si daging porknya, dabest deh apalagi pakai chili oil- Shanghai Pork Dumpling Fried -> suka juga sama dumpling yang mirip kuo tie ini, rasa dagingnya enak banget dan padet gitu ga kopongg- Char Siu Bao -> bakpao dimsum dengan daging char siu manis, yang menurut aku enak tapi terlalu manis sih - Hakau -> aku gak nyobain tapi kata temen aku enak banget udangnya fresh banget juga- Lumpia Kulit Tahu -> aku gak nyobain- Sate Shanghai -> rasa dari lemak & dagingnya enak manis, biasanya pakai jerohan tapi kalau disini pakai daging gitu, dan ada sayur yang bikin fresh + dibalut mantau yang empuk dan lembut- Taiwanese Lu Rou Fan -> star of the show sihh, suka banget sama tekstur dagingnya yang empuk dan saos kecapnya yang pas gak kemanisan, dimakan dengan nasi hangat dan telur pindang gitu sepertinya- Dry Noodle Roasted Pork -> kuahnya enak, roasted porknya garing dan enakk, dan kalau untuk mienya sendiri menurut aku sedikit kurang seasoning aja sih- Shrimp Niyu Sauce -> ini enakk, udangnya fresh dan diatasnya diberi seperti telur kering gitu berwarna orange, dan cocok dimakan sama udang yang kayaknya ada saos mayonaise manis gitu sih - Homemade Tofu -> sebenernya tahu ini enak dan lembut dalamnya, tapi tekstur luarnya terlalu kering menurut aku dan saosnya aku suka tapi agak terlalu kental- HK Milk Tea -> aku gak nyoba tapi ini kata temen aku enak banget kaya milk tea yang creamy gitu- HK Lemon Barley -> aku gak nyobain- Kopi C -> terlalu kopi dan kurang milky menurut temen aku- Cappuccino House Blend Beans -> yang ini menurut aku malah terlalu milky dan kurang strong aja kopinya sih, mungkin karena aku suka kopi banget juga, standar lidah penikmat kopi beda2 soalnya hehehehePelayanannya bagus & ramah ✨ // Ambiencenya standar sih menurut aku 😃","List by Description, Pork siomay, Char Siu Bao, Hakau Pork Dumpling Fried"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Sarijadi,China,4.0
simon71,Oushiza Coffee,"Kali ini aku mampir lagi ke kedai kopi kecil di jalan sabang ni guyss namanya oushiza coffee. Sebenernya tujuan utamanya bukan mau ngopi sih tapi pengen duduk2 santai aja dengan vibes sunyi perumahan hehehe.Yang aku pesan signature coffee - nya guys, secara rasa sih menurut mereka signature itu lebih strong aja dari creamy coffee tapi aku pribadi sih masih ngerasa kopinya too light 😅 tapi perpaduan arennya masih oke gak jadi yang kemanisan total juga (aku udah request less sugar yaa)Ambiencenya sih aku suka sunyi gitu apalagi kalo lagi sepi & Pelayanannya oke lah ya 😁",Signature coffee," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,3.6
simon71,Kaffein Lovers,"Yapsss guyss kali ini aku balik lagi ke kaffein lovers dan nyobain minuman2 & light mealsnya nih hehe karena lagi pengen yang seger2 juga pulang dari kantor 😃Yang aku pesan :- Creamy Regal Rum -> secara rasa aku sukaa guyss !!! rum nya itu manis dan freshh banget dehh ga bikin enek, serta dipadukan dengan susu dan regal bikin nagih buat dinikmati- Creamy Biscoff -> rasanya itu creamy manis tapi gak giung, serta bertekstur biskuit biscoff nya yang bikin enak gitu jadi serasa makan & minum sekaligus - Ice Milk Blueberry -> rasa blueberry nya nendang banget kerasa dan dicampur dengan susu jadi enak karena asamnya balance dengan creamy dari susu- Hot Americano -> ini enakkk banget guysss, perpaduan espresso dengan takaran air yang pas + krema yang bener2 menggoda banget dan ketika aku teguk langsung kompleks banget rasa kopinya 🤩🤩🤩- Bitterballen -> enak bangettt asli cheesy dan lembutnya tekstur kentang bitterballen bikin gacukup buat cuma pesan 1 porsiPelayanan & Ambience as always perfect 💖","Creamy Regal Rum, bitterballen, creamy biscoff, Ice Milk Blueberry"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Gatot Subroto,Kafe,4.4
simon71,Harris Cafe - Harris Hotel & Conventions Ciumbuleuit Bandung,"Malem ini aku nyobain ayce nya hotel harris ciumbuleuit ni guyss dan kali ini banyak banget makanan yang aku cobain deh xixixiyang aku cobain :- Kue Putu Ayu -> aku suka rasanya manis dan cukup fluffy- Kue Gula Aren Lilit -> enakkk deh teksturnya lembut manis kenyal gitu- Risoles Ragoot -> meskipun udah dingin tapi rasanya enak asin nya pas gak bikin enek- Soto Tangkar -> star of the show sih, kuahnya itu enak banget mirip soto betawi, dagingnya empuk, dan kentangnya juga cocok dicampur ke soto tangkarnya- Mie Goreng Aceh -> rasanya oke sih tapi ini kaya mie goreng pada umumnya bukan kaya mie goreng aceh yang biasa merah pedas khas aceh- Ayam Kuluyuk -> bumbunya enak aku suka manis asemnya pas dehh- Ikan Dori Goreng -> enak dan lembut tapi menurut aku keasinan kalo dimakan tanpa nasi / karbohidrat lainnya- Orak Arik Sayuran -> enakk nih kaya masakan rumahan gitu tapi aku suka- Sate Ayam Taichan -> ayamnya juicy tapi sayangnya agak keasinan buat aku- Sate Jamur -> enakk !!! kaya sauted mushroom rasanya tapi dibikin sate- Sate Kani Daun Bawang -> star of the show juga nihh !!! perpaduan kani & daun bawangnya perfect dimakan satu sama lain- Sate Baso Ikan -> enak kaya baso ikan pada umnumnya- Sate Kulit Sapi -> aku suka rasanya dan teksturnya tapi kalo dimakan banyak2 bisa enek sih- Sate Tahu Manis -> enak deh kek tahu2 di gudeg gitu manis- Sate Kerang -> ini aku gacocok banget karena terlalu amis buat aku - Bubur Kacang Hijau -> tekstur kacang ijonya enak gak benyek dan manisnya pas- Kolak Campur -> aku suka si condimentnya lengkap ada pisang, ubi, pacar cina, dll tapi agak kemanisan juga sih - Es Tebak -> aku suka perpaduan es campur dengan ketan hitamnya, overall cocok buat dessert banget sih ini- Salad -> freshh dan dressingnya enak ada mayonaise & thousand island- Buah2an Segar -> freshh ada semangka, pepaya, dan melon- Infused Kurma Water -> rasanya membingungkan tapi ini enakkk guyss kek hint kurma mix infused water ajaa, tapi kalo udah kelamaan dia jadi hambar sih rasanya wkwkwkSebenernya masih banyak makanan lain tapi gak kecobain semua guyss 🤣Pelayanannya oke & Ambience nya cozyy menurut aku mah ✨",List by Description," Rp. 100.000 - Rp. 200.000



Makasih Infonya!

Kamu belum login,","[ Ciumbuleuit, Indonesia,Barat,Jepang ]",,3.8
simon71,Roempi Coffee,"Mumpung lagi ada promo jadinya nyoba beli es kopi roempi disini dan secara rasa sih menurut aku enak dan creamy yaa, tapi kopi ini gak bisa buat diminum lama2 sih soalnya bakal jadi watery si rasa kopinya. Secara packagingnya sih lucu gambar2nya dan overall kalau diminum dalam jangka waktu pendek masih oke sih 😸",Es Kopi Roempi," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dago Bawah,Kafe,3.8
simon71,Circle K,"Pagi ini sehabis olahraga jalan pagi aku mencoba mencari makanan nih guys, tapi karena bulan puasa pada tutup agak susah sih nemu tempat yang buka, dan tiba2 aku lihat ada CK baru di Jalan Solontongan dan iseng2 coba aja masuk siapa tau jual makanan gitu kan heheheYang aku pesen :- Es Kopi Susu Gula Aren (b1g1) -> secara rasa lumayan enak sih buat kopi2 minimarket aku sukaa cuman yaa kopinya light gabegitu kerasa, untuk packagingnya bagus dan lagi promo b1g1 sampai akhir maret- Mini Light Meals (b2g1) -> aku cobain salmon fish, otak2 singapore, dan kroket chick semuanya enak dan diangetin sama kakak cashiernya, paling salmon fish nya aja sih yang agak keasinan. Yang ini juga lagi promo b2g1 sampai akhir maret- Onigiri Tuna Mayo -> ini enakk banget guyss aku sukaaa, ga expect ada makanan kemasan siap saji yang enak begini hehe, tunanya bener2 creamy mayo gitu dan berasa banget 🤩Pelayanan disini juga ramah banget & Ambiencenya cozy dan bersih banget deh, jarang nemu minimarket suasana cafe-able💖","es kopi susu gula aren, onigiri tuna mayo, Salmon Fish, Otak Otak singapore, Kroket Chick"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",[ Buah Batu ],,4.6
simon71,La Basil Koffie & Resto,"Malam ini aku mampir ke La - Basil Kofie & Resto lagi buat minum yang seger2 gitu deh karena kebetulan lagi ngelewatin jalan Mangga juga sih 😃Yapss yang aku pesan :- Iced Choco La Basil -> condiment-nya terdiri dari yang pastinya coklat, susu, biskuit biscoff, dan biskuit oreo. (kayanya harusnya ada flavor apa gitu tapi karena no sugar jadi gak dikasih). Untuk rasanya aku suka guyss karena coklat pahitnya terasa dan yaa dikit2 manis alami muncul dari biscoff dan oreonya 😁Pelayanan nya seperti biasa bagus & Tempatnya cozy enough deh",Iced Choco La Basil," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,4.0
simon71,Bebek Songkem Pak Salim,"Sabtu siang ini aku nyobain makan bebek di Jl. Bengawan deket per empatan ke supratman namanya Bebek Songkem guys. Untuk tempatnya sih aku udah familiar ya karena dulunya ini kedai perisa dan dalemnya sama persis hehehe.Yang aku cobain disini :- Paket Bebek Songkem Original -> condiment nya terdiri dari nasi, bebek songkem original, lalap, dan sambal. Untuk bebeknya itu mirip bumbu betutu wangi tapi beda sih dan dagingnya empuk, dan sambelnya enak tapi pedes banget. Galupa juga ada tahu dan tempenya ya guyssBuat ambiencenya cozy & Pelayanannya ramah 🥰",Paket Bebek Songkem Original," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Indonesia,3.8
simon71,Khoe Pek Goan Bloemenstad,"Kali ini nyobain jalan2 ke sekitaran Jl. Cendana dan penasaran dengan cafe yang cukup baru nih di Bandung. Katanya sih ini itu udah legend kuenya di kota Garut dan sekarang ada di Bandung beserta makanan dan minumannyaYang aku pesan :- Ice Cappuccino -> citarasa espresso yang asam tapi ramah di lambung , membuat rasanya enak sih tasty gitu tapi buat aku masih terlalu light buat segelas ice cappuccino- Cheesy Alfredo -> ini enak deh cream cheesenya creamy banget  tapi gak bikin enek gitu, nakarnya pas & jenis pastnya aku pilih fucilli nya juga termasak matang yang pas gak overcook. Ini bakal jadi menu comfort & fav di khoe pak goan sih hehe 💖 cuman sayangnya garlic bread dia keras gak garing gitu masuk anginPelayanannya bagus deh, tanggap dan ramah & Ambienceny itu aku suka sih nuansa indoor lebih ke campuran toko kue basah + coffee bar, dan outdoornya itu sepetak aja dengan ditengah2nya ada pohon besar, cuman kalo hujan emang belibet sih harus pindah2 ke indoor gitu jadinya rada grasak grusuk 🤣","Ice Cappuccino, Cheesy Alfredo"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,4.0
simon71,Kaffein Lovers,"Kali ini aku mampir lagi ke kaffein lovers karena hujan deres banget yaudah lah minggir aja dulu ngopi disini + non coffee nya juga, dan kali ini aku mau minum yang ber flavour nih guyss, jadinya pesen :- ice creamy coffee hehehe, secara rasa enak karena perpaduan dari espresso & irish cream yang membuat kopi ini cocok dinikmati terutama untuk pecinta manis & creamy 😍- matcha latte nya enakk beuhhh, gak terlalu manis dan gak terlalu pahit pas deh perpaduan matcha dan susunyaYang gak lupa juga sekarang kaffein lovers juga jual dimsum & bakmie nih guys, aku nyobain :- dimsum Mentai -> asli sih dari tekstur dan rasa dimsumnya itu sendiri enak dan empuk gitu, gakalah enak juga saos mentainy kerasa banget, nagih deh pokoknya apalagi kalo dimakan dengan chili oil nya ✨- dimsum Tuna -> secara rasa dimsumnya udah enak, tapi topping tuna nya kurang kerasa sihh kalo menurut aku mah 😆- bakmie ayam original + pangsit ayam jumbo -> ini enak guys asli si bakmienya gak berminyak, ayamnya gak pelit dan berbumbu, kuahnya juga kaldu banget, pangsit jumbonya empuk dan daging, serta ada topping bawang2an yang bikin gurih + kerupuk pangsit goreng yang nambah tekstur gitu, gak lupa juga chili oil dia enak 🤩","Ice Creamy Coffee, dimsum mentai, Dimsum Tuna, donut, Matcha Latte, Bakmie Ayam Original, Pangsit Ayam Jumbo"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Gatot Subroto,Kafe,4.4
simon71,Kakkoii,"Jarang banget nih guys aku makan AYCE dan kali ini bisa dibilang pertama kalinya aku nyobain all you can eat, dan tempat yang kucoba ini di daerah Setiabudi namanya Kakkoii. Aslinya disini menunya banyak banget sih sampe 100 + mah ada kali yak wkwkwkwkYang aku pesen disini : Paket Premium (260k) ➡️ Additional premium beef (plate hitam)- Knuckle Meltique - King Karubi - Rib Eye - Gyutan - Saikoro - Rib Eye Meltique • Kuah shabu: chicken colagen & tomyum(GRILL) Aslinya ini dagingnya semua fresh & lembut banget bener2 kerasa premium banget sih terutama saikoro nya itu beuhhh mantep polll, kalo buat bumbu meresap semua dehh, apalagi kalo dicocol sama saos yang banyak pilihannya banget tuh. Tadi aku cobain 2 saos yang shabu (asem manis balance) + saos blackpepper itu enak deh pedes2 gimana gitu. (SHABU SUKI) Secara condiment2 nya itu enak sih bukan yang tepung doang overall, dan untuk seafoodnya sendiri baik cumi, udang, kerang, dll nya enak semua fresh dan lembut guyss, karena emang dari mereka juga udah bilang tiap hari seafood itu baru gak ada yang diinepin, cuman kalo dari kuahnya terutama tomyumnya kek kurang tomyum sih cenderung asem doang, kalo collagennya cukup enak dan unik sih menurut aku.Side dish dia juga enak2 dan aku cuma nyobain beberapa karena banyak banget :- nasi goreng tomyum -> wah ini enak banget sih, tomyum banget malah lebih tomyum dari si kuah shabu, must try !!!- sushi -> ini fresh banget kani dan nori serta nasinya okee banget apalagi kalo dicocol2 saos hehe- croffle -> meskipun gak panas tapi gula dan cinnamon nya enak banget manis2 yang gak giung gimana- ice cream -> rasanya enak manis cukup pas, tapi kurang creamy sih menurut aku pribadi hehehe- chicken wings -> enak deh ini kompleks manis asin pedes nya jadi satu dan ayamnya juga lembut- keripik sawi / bayam -> ini crunchy banget dan rasa sayurnya kerasa woyy, padahal biasanya keripik2 kaya gini mah cuma kerasa tepungnya doang- pannacotta -> lembut banget dan begitu masuk mulut langsung lumer enak gitu deh- minumannya aku sih nyobain dikit2 semua dari blackcurrant, lemon, infused water, dan sejenisnya ini asem seger // es kopyor nya aku coba seger tapi agak kemanisan // untuk coffee nya dia standar aja sih mengingat aku pecinta kopi jadi kurang suka dengan kopi siap saji hehehe- takoyakinya enak, dan dimsum, dan saladnya juga enak2 menurut temen2 aku yang nyobainOverall rasanya enak banget sih dan puas AYCE disini sungguh !!! Pelayanannya ramah, tanggap, dan cekatan serta ambiencenya lumayan buat AYCE 😊",List by Description," Rp. 100.000 - Rp. 200.000



Makasih Infonya!

Kamu belum login,",Setiabudhi,Jepang,4.2
simon71,BiasBias,"Yapss siang2 panas banget guys habis pulang kerja 1/2 hari nyobain deh mampir ke tea bar kecil ini di daerah bengawan. Untuk tea bar-nya ini nyatu dengan outlet kecil ruang senja gitu namanyaYang aku pesan :- Back To Bali -> campuran dari pea flower, spearmint, apple bits, flavour extract, lemon grass, dan pastinya green tea // yang berpadu menjadi citarasa yang enakkk !!! rasanya itu asem manisnya pas dan emang bener2 refresh banget setelah minum.Pelayanannya itu kakaknya ramah banget & kalo buat Ambiencenya itu aku suka sih outdoor kecil cuman mejanya terlalu kecil dan karena tadi ada yang lagi korek2 cat atap jadi terbang2 semua ke minuman & jaket aku // cukup mengganggu sih honestly 😅 but overall its okay lah ya 😊",Back to Bali," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Kafe,3.8
simon71,Kedai Mimim,"Makan siang kali aku memutuskan kembali ke kedai mimim setelah terakhir kesana itu tahun lalu kayaknya deh hehehehe. Yapss setelah kembali kesini ternyata menu sudah semakin banyak guyss suka deh jadi banyak pilihan aja gitu 😁Yang aku pesen tadi :- Nasi Bakmoy -> isiannya itu ada potongan ayam dan tahu kecap disiram kuah bakmoy dan tidak lupa ada potongan telur 1/2 butir hehehe. Secara rasa enak dari ayam empuk, tahu nya manis pas, dan kuahnya enak walau sedikit agak asin sih hehehe. Telurnya enak kek dikecapin / apa gitu mirip telur pindang rasanya- Keju Aroma -> lumayan enak sih tapi agak belepotan minyak ajaPelayanannya bagus & ramah + Ambiencenya cozy enough 😊",nasi bakmoy," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Indonesia,4.0
simon71,Feel.Inc Donuts n Coffee,"Sore ini pulang kerja aku sengaja mampir ke feel.inc donuts n coffee ni guys karena dari kemaren tuh cuma nyobain di take away aja mengingat jam tutup kedai donat yang cukup cepat (pk 18:00)Sebenarnya aku datang itu udah lumayan mepet sekitar pk 17:45 tapi masih boleh pesan, dan temanku datang pk 18:00 pun masih boleh pesan juga, bagus deh pelayanannya mau nungguin gitu, dan kita juga bentar aja sih jadinya disana karena gaenak juga kan Okee jadi yang aku pesan :- Rhum n Drum Donut -> enak dehh !!! rasa rhumnya itu pas banget dan cocok ketika dimakan dengan donat & adonan donatnya pun empuk gitu gak keras dan estetik banget bentukannya 💖- Ice Cappuccino -> secara rasa sebenernya masih oke sih, dan foam + bubuk coklat pun ada yang membuat tampilan kopi ini menjadi estetik, cuman sayangnya kurang kopi aja gitu (kurang strong) entah cuma pakai single shot espresso / gimana, tapi buat dinikmati masih oke kokPelayanannya bagus & ramah + Ambiencenya aku suka sih kecil tapi estetik gitu 😍","Rhum n Drum Donut, Ice Cappuccino"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Moch Ramdhan,Donat,4.0
simon71,Kopitiam Si Bung!,"Seperti biasa pulang kerja bawaanya selalu aja lelah, jadinya memutuskan buat santai sejenak di kopitiam si bung! bareng temen hehehe.Yaps kali ini aku gak makan berat sih, cari yang ringan2 aja buat menemani senjaku sepulang kerja hehe,  dan yang aku pesan :- Roti Bakar Selai Kacang -> secara rasa lumayan sih not bad lah rotinya masih garing yang gak keras dan kacang + taburan aren kerasa, cuman dibanding dulu aku pesan roti bakar disini itu kerasa beda di jumlah selai kacang, yang sekarang lebih dikit aja gitu- Tahu Cabe Garam -> nyobain punya temen dan wow enak jugaa ya, selain rasa tahunya yang cukup unik dan gak berminyak, cabenya itu beda dari tahu cabe garam pada umumnya deh, ada rasa khas aja gitu // mungkin khas peranakan melayu? 😆- Kopi Tarik (Iced) -> yess kopi tarik favorit aku di Bandung nih guyss, aku selalu minta jangan terlalu manis dan overall rasanya oke, hint kopi tetap terasa dan campuran susu dll nya pas buat dinikmati dengan roti bakar 😁Ambience nya selalu Cozy kek ditempat peranakan gitu & Pelayannya baguss 😊","roti bakar selai kacang, Tahu Cabe Garam, kopi tarik"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Mekar Wangi,Kafe,4.4
simon71,D3 Kopi+,"Jadi pas balik dari kantor tuh kan biasa aku ngelewatin jalan siliwangi, gasengaja lihat kedai kecil gitu namanya D3 Kopi + yang letaknya persis di seberang teras cikapundung. Karena penasaran iseng aja cobain mampir kesana dan suasananya homie banget sih kek bener2 lagi di teras rumah aja ditemani tanaman2 dan burung peliharaan. Aku pikir awalnya menunya bakal cafe tapi lebih ke konsep warung kopi yang estetik + specialist soto banjar karena yang bikinnya juga asli orang Kalimantan guysYang aku pesan :- Soto Banjar -> isinya itu terdapat lontong, soun, ayam suwir, telur, perkedel, jeruk limau, dan bumbu2 rempah lainnya. Ini enak guyss aslii bener2 rempah banget sih begitu suapan pertama langsung kek wah ini asik nih bumbunya enakk dan tanpa MSG juga loh, dan keunikannya itu di lontong dan sambel yang dibuatnya juga enakk banget cocok dimakan dengan sotonya. Buat kerupuk juga bisa kalau mau mah, cuman gak termasuk dari si paket soto banjar yaa- Teh Rempah -> awal aku mastiin apa sachet / bukan dan karena langsung buat aku jadi nyobain nih, ternyata rasanya juga enaak !!! Seger buat diminum saat cuaca dingin + rempah utama itu main di uwuh dan campuran lain2nyaBuat pelayananny oke sih tadi langsung sama si bapaknya dan banyak ngobrol2 seru santai juga & Buat ambiencenya itu homey vibes banget walau di jalan yang banyak lalu lalang kendaraan tapu tetep feel like home 🥰","Soto Banjar, Teh rempah"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dago Bawah,Kafe,4.0
simon71,Grind Joe Coffee - Moxy Hotel,"Kali ini pulang kerja aku nyobain grind joe coffee ni guys karena dari luar keliatannya enak aja buat nyantai sejenak di senja hari. Yaps letaknya itu di aera moxy hotel juga guys, dan emang tampilan luarnya juga kaya coffee shop2 hotel sih, tapi jangan khawatir deh harganya bersahabat kok gak kaya kopi2 di hotel pada umumnya yang pricy banget biasanya tuh 🤣Yang aku pesen disini :- Hot Cappuccino -> jenis espresso yang aku suka guys karena hint kopinya itu beraftertaste nut/chocolate gitu yang nyaman dilidah juga dan perpaduan dengan latte + foamnya overall pas ! 💖- Indomie Goreng Special -> hemm buat ini sih agak kurang worth it ya guys karena cuma indomie 1 bungkus ditambahin telur, baso sapi yang tepung banget, serta sayur sawi hijau + cabe domba dirajang. Kalo dimakan sih enak2 aja sebenernya cuma agak mahal + kurang kenyang Pelayanannya mah lumayan bagus ditanya2 juga bisa jawab tentang seputaran menu + Ambiencenya aku suka sihh dengan dekorasi yang unik, table bar yang besar langsung depan mata, serta meja kursi yang lucu gitu warna warni dan ada bantal buat nyender (karena ini model kursi datar gitu rata2). Lt 2 dia smoking area tapi aku gak lihat sih tadi karena lagi mager aja 🤣 so far menyenangkan ngopi disini. Good Job ! 😊","Cappuccino, indomie goreng special"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dago Bawah,Kafe,4.2
